Ružomberok,Štiavnička,Ladislav Zvara
Ružomberok,Švošov,Milan Široň
Ružomberok,Turík,Stanislav Krakovský
Ružomberok,Valaská Dubová,Igor Tulinský
Žilina,Belá,Matúš Krajči
Žilina,Bitarová,Zdenko Klimík
Žilina,Brezany,Iveta Brezianská
Žilina,Bytča,Miroslav Minárčik
Žilina,Čičmany,Natália Dubnicayová
Žilina,Divina,Emil Molko
Žilina,Divinka,Michal Krško
Žilina,Dlhé Pole,Dana Veveričíková
Žilina,Dolná Tižina,Ľubica Ďuricová
Žilina,Dolný Hričov,Peter Zelník
Žilina,Dolný Vadičov,Miroslava Ondreášová
Žilina,Ďurčiná,Ján Čerňan
Žilina,Fačkov,Miroslav Čerňanec
Žilina,Gbeľany,Jozef Martinček
Žilina,Hlboké nad Váhom,Dušan Pinčík
Žilina,Horný Hričov,Dušan Ďuríček
Žilina,Horný Vadičov,Vladimír Káčerík
Žilina,Hôrky,Erika Mojáková
Žilina,Hričovské Podhradie,Jarmila Dobroňová
Žilina,Hvozdnica,Martin Šimún
Žilina,Jablonové,Ladislav Čička
Žilina,Kamenná Poruba,Štefan Kasman
Žilina,Kľače,Jozef Jánošík
Žilina,Kolárovice,Jozef Hruštinec
Žilina,Konská,Janka Stupňanová
Žilina,Kotešová,Peter Mozolík
Žilina,Kotrčiná Lúčka,Jozef Žabka
Žilina,Krasňany,Miroslav Bielka
Žilina,Kunerad,Monika Kavecká
Žilina,Kysucké Nové Mesto,Ján Hartel
Žilina,Kysucký Lieskovec,Magdaléna Trubanová
Žilina,Lietava,Pavol Gašpierik
Žilina,Lietavská Lúčka,Marian Sliviak
Žilina,Lietavská Svinná-Babkov,Igor Veselovský
Žilina,Lodno,Alžbeta Suriaková
Žilina,Lopušné Pažite,Peter Harcek
Žilina,Lutiše,Anton Štefko
Žilina,Lysica,Jozef Ďurana
Žilina,Malá Čierna,Jaroslav Koleda
Žilina,Maršová-Rašov,Dagmar Karasová
Žilina,Mojš,Štefan Svetko
Žilina,Nededza,Peter Vajda
Žilina,Nesluša,Zuzana Jancová
Žilina,Nezbudská Lúčka,Adriana Vraňanová Kubičková
Žilina,Ochodnica,Radoslav Ďuroška
Žilina,Ovčiarsko,Darina Ninisová
Žilina,Paština Závada,Viera Hvizdáková
Žilina,Petrovice,Anton Pláňavský
Žilina,Podhorie,Anton Chobot
Žilina,Porúbka,Milan Janura
Žilina,Povina,Margita Šplháková
Žilina,Predmier,Viliam Čillík
Žilina,Radoľa,Anton Tkáčik
Žilina,Rajec,Ján Rybárik
Žilina,Rajecká Lesná,Peter Tarábek
Žilina,Rajecké Teplice,Katarína Hollá
Žilina,Rosina,Jozef Machyna
Žilina,Rudina,Anna Mičianová
Žilina,Rudinka,Viliam Michel
Žilina,Rudinská,Jozef Švirík
Žilina,Snežnica,Milan Hlavatý
Žilina,Stráňavy,Jozef Papán
Žilina,Stránske,Jaroslav Mitaš
Žilina,Stráža,Ján Poliak
Žilina,Strečno,Dušan Štadáni
Žilina,Súľov-Hradná,Jaroslav Bušfy
Žilina,Svederník,Roman Lisický
Žilina,Štiavnik,Štefan Vároš
Žilina,Šuja,Marta Veselá
Žilina,Teplička nad Váhom,Viliam Mrázik
Žilina,Terchová,Milan Laurenčík
Žilina,Turie,Miroslav Chovanec
Žilina,Veľká Čierna,Ján Matejička
Žilina,Veľké Rovné,Jozef Mičieta
Žilina,Višňové,Marcela Halaganová
Žilina,Zbyňov,Stanislav Hudek
Žilina,Žilina,Igor Choma
Banská Bystrica,Badín,Pavol Hric
Banská Bystrica,Baláže,Jozef Chaban
Banská Bystrica,Banská Bystrica,Ján Nosko
Banská Bystrica,Brusno,Viera Krakovská
Banská Bystrica,Čerín,Pavel Kmeť
Banská Bystrica,Dolná Mičiná,Oto Hudec
Banská Bystrica,Dolný Harmanec,Alena Necpalová
Banská Bystrica,Donovaly,Miroslav Daňo
Banská Bystrica,Dúbravica,Janka Slobodníková
Banská Bystrica,Harmanec,Henrieta Ivanová
Banská Bystrica,Hiadeľ,Ondrej Snopko
Banská Bystrica,Horná Mičiná,Ivan Lenár
Banská Bystrica,Horné Pršany,Ivan Dobrota
Banská Bystrica,Hrochoť,Marián Mazúch
Banská Bystrica,Hronsek,Miroslav Ostrihoň
Banská Bystrica,Kordíky,Ján Záchenský
Banská Bystrica,Králiky,Ivan Škamla
Banská Bystrica,Kynceľová,Martina Kubišová
Banská Bystrica,Ľubietová,Pavel Zajac
Banská Bystrica,Lučatín,Marián Píši
Banská Bystrica,Malachov,Lucia Ferenc Gajdúšková
Banská Bystrica,Medzibrod,Pavol Svetlík
Banská Bystrica,Moštenica,Ján Lupták
Banská Bystrica,Motyčky,Maroš Lacko
Banská Bystrica,Môlča,Ján Kluka
Banská Bystrica,Nemce,Dušan Mydlo
Banská Bystrica,Oravce,Anna Filipčová
Banská Bystrica,Podkonice,Michal Vráb
Banská Bystrica,Pohronský Bukovec,Igor Šagát
Banská Bystrica,Poniky,Ján Beňo
Banská Bystrica,Povrazník,Ivan Kováč
Banská Bystrica,Priechod,Stanislav Chaban
Banská Bystrica,Riečka,Marián Spišiak
Banská Bystrica,Sebedín-Bečov,Ján Škamla
Banská Bystrica,Selce,Ján Kupec
Banská Bystrica,Slovenská Ľupča,Miroslav Macák
Banská Bystrica,Staré Hory,Ján Kováč
Banská Bystrica,Strelníky,Miroslava Lamperová
Banská Bystrica,Špania Dolina,Martina Wilhelmerová
Banská Bystrica,Tajov,Ladislav Surovčík
Banská Bystrica,Turecká,Ivan  Janovec
Banská Bystrica,Vlkanová,Ľubomír Longauer
Brezno,Bacúch,František Kán
Brezno,Beňuš,Katarína Srnková
Brezno,Braväcovo,Peter Baliak
Brezno,Brezno,Tomáš Abel
Brezno,Bystrá,Marian Alberty
Brezno,Čierny Balog,František Budovec
Brezno,Dolná Lehota,Viera Hudíková
Brezno,Drábsko,Martina Grgačová Kocová
Brezno,Heľpa,Peter Hyriak
Brezno,Horná Lehota,Vladimír Bušniak
Brezno,Hronec,Bohuslav Nemky
Brezno,Jarabá,Juraj Pružinec
Brezno,Jasenie,Miroslava Pravotiaková
Brezno,Lom nad Rimavicou,Jozef Katreniak
Brezno,Michalová,Terézia Tisovčíková
Brezno,Mýto pod Ďumbierom,Roman Švantner
Brezno,Nemecká,Branislav Čižmárik
Brezno,Osrblie,Peter Siman
Brezno,Podbrezová,Ladislav  Kardhordó
Brezno,Pohorelá,Jana Tkáčiková
Brezno,Pohronská Polhora,Hyacinta Tyčiaková
Brezno,Polomka,Ján Lihan
Brezno,Predajná,Tatiana Čontofalská
Brezno,Ráztoka,Zuzana Vaníková
Brezno,Sihla,Stanislav Bitala
Brezno,Šumiac,Marcel Pollák
Brezno,Telgárt,Peter Novysedlák
Brezno,Valaská,Juraj Uhrin
Brezno,Vaľkovňa,Rudolf Pokoš
Brezno,Závadka nad Hronom,Ján Tešlár
Lučenec,Ábelová,Viliam Körösi
Lučenec,Belina,István Csaba
Lučenec,Biskupice,Ladislav Noskó
Lučenec,Boľkovce,Peter Kamenský
Lučenec,Breznička,Branislav Knechta
Lučenec,Budiná,Marian Čerpák
Lučenec,Bulhary,Dezider Szakó
Lučenec,Cinobaňa,Jozef Melicher
Lučenec,Čakanovce,Vojtech Bodor
Lučenec,Čamovce,Pavel  Urbančok
Lučenec,Divín,Ján Koza
Lučenec,Dobroč,Miroslav Remeník
Lučenec,Ďubákovo,Miroslav Škrabák
Lučenec,Fiľakovo,Attila Agócs
Lučenec,Fiľakovské Kováče,Oto Agócs
Lučenec,Gregorova Vieska,Mária Gáfriková
Lučenec,Halič,Juraj Machava
Lučenec,Holiša,Karol Ferencz
Lučenec,Hradište,Pavol Lašák
Lučenec,Hrnčiarska Ves,Ján Melicher
Lučenec,Hrnčiarske Zalužany,Branislav Nociar
Lučenec,Jelšovec,Viera Sárová
Lučenec,Kalinovo,Ján Šárkan
Lučenec,Kalonda,Alžbeta Erdélyiová
Lučenec,Kokava nad Rimavicou,Ján Chromek
Lučenec,Kotmanová,Mária Oravcová
Lučenec,Krná,Drahomíra Hricová
Lučenec,Lehôtka,Richard Laššan
Lučenec,Lentvora,Dušan Sudár
Lučenec,Lipovany,Milan Matuška
Lučenec,Lovinobaňa,Marian Lenhard
Lučenec,Ľuboreč,Marcel Šupica
Lučenec,Lučenec,Alexandra Pivková
Lučenec,Lupoč,Pavel Koporec
Lučenec,Málinec,Igor Čepko
Lučenec,Mašková,Bronislava Brablecová
Lučenec,Mikušovce,Imrich Ágošton
Lučenec,Mládzovo,Miroslav Čičmanec
Lučenec,Mučín,Zoltán Benkő
Lučenec,Mýtna,Pavel Greksa
Lučenec,Nitra nad Ipľom,Tivadar Berky
Lučenec,Nové Hony,Alena Spodniaková
Lučenec,Ozdín,Dušan Vývlek
Lučenec,Panické Dravce,Atilla Papp
Lučenec,Píla,Milan Dobrocký
Lučenec,Pinciná,Valéria Votoupalová
Lučenec,Pleš,Dorota Molnárová
Lučenec,Podrečany,Edmund Palička
Lučenec,Polichno,Pavel Kyseľ
Lučenec,Poltár,Pavel Gavalec
Lučenec,Praha,Erik Marčok
Lučenec,Prša,Mária Nagyová
Lučenec,Radzovce,Péter György
Lučenec,Rapovce,Ladislav Sóky
Lučenec,Ratka,Milan Spodniak
Lučenec,Rovňany,Jana Cabanová
Lučenec,Ružiná,Jozef Líška
Lučenec,Selce,Vladimír Bodnár
Lučenec,Stará Halič,Jozef Gembec
Lučenec,Sušany,Štefan Vaclavik
Lučenec,Šávoľ,Július Ferencz
Lučenec,Šiatorská Bukovinka,Juraj Badinka
Lučenec,Šíd,Arnold Kurunci
Lučenec,Šoltýska,Marián Habovčík
Lučenec,Šurice,Zoltán Végh
Lučenec,Točnica,Jana Ivaničová
Lučenec,Tomášovce,Ján Mičuda
Lučenec,Trebeľovce,Štefan Šulek
Lučenec,Trenč,Andrej Barcík
Lučenec,Tuhár,Peter Čeman
Lučenec,Uhorské,Jozef Sakala
Lučenec,Utekáč,Miroslav Barutiak
Lučenec,Veľká nad Ipľom,Gabriel Rácz
Lučenec,Veľká Ves,Jozef Líška
Lučenec,Veľké Dravce,Viera Rubintová
Lučenec,Vidiná,Ján Šupica
Lučenec,Zlatno,Margaréta Murínová
Rimavská Sobota,Abovce,Irena Hanobiková
Rimavská Sobota,Babinec,Jaroslav Benda
Rimavská Sobota,Barca,Richard Szajko
Rimavská Sobota,Bátka,Peter Hencz
Rimavská Sobota,Belín,Ivan Očenáš
Rimavská Sobota,Blhovce,Juraj Csörnök
Rimavská Sobota,Bottovo,Andrea Baláková
Rimavská Sobota,Budikovany,Jana Hronecová
Rimavská Sobota,Cakov,Karol Bari
Rimavská Sobota,Čerenčany,Zuzana Študencová
Rimavská Sobota,Čierny Potok,Svetlana Šufliarska
Rimavská Sobota,Číž,Peter Tóth
Rimavská Sobota,Dolné Zahorany,Agneša Krahulcová
Rimavská Sobota,Dražice,Krisztián Kovács
Rimavská Sobota,Drienčany,Peter Švoňava
Rimavská Sobota,Drňa,Endre Vincze
Rimavská Sobota,Držkovce,Mária Duszová
Rimavská Sobota,Dubno,Erika Katiová
Rimavská Sobota,Dubovec,Annamária Gotlíbetová
Rimavská Sobota,Dulovo,Katarína Balážová
Rimavská Sobota,Figa,Imrich Palmont
Rimavská Sobota,Gemer,Zoltán Jankóšik
Rimavská Sobota,Gemerček,Zoltán Kisantal
Rimavská Sobota,Gemerská Ves,Monika Lévaiová
Rimavská Sobota,Gemerské Dechtáre,Štefan Zagyi
Rimavská Sobota,Gemerské Michalovce,Levente Hubay
Rimavská Sobota,Gemerské Teplice,Laura Durančíková
Rimavská Sobota,Gemerský Jablonec,Július Agócs
Rimavská Sobota,Gemerský Sad,Vojtech Pataki
Rimavská Sobota,Gortva,Gejza Balog
Rimavská Sobota,Hajnáčka,Jozef Hunyák
Rimavská Sobota,Hnúšťa,Michal Bagačka
Rimavská Sobota,Hodejov,Štefan Illéš
Rimavská Sobota,Hodejovec,Oto Veres
Rimavská Sobota,Horné Zahorany,Zuzana Vysokaiová
Rimavská Sobota,Hostice,František Rácz
Rimavská Sobota,Hostišovce,Viera Sakálová
Rimavská Sobota,Hrachovo,Ondrej Knechta
Rimavská Sobota,Hrlica,Július Švihla
Rimavská Sobota,Hrušovo,Ján Sklenár
Rimavská Sobota,Hubovo,Gabriel Gencsi
Rimavská Sobota,Hucín,Jaroslav Horváth
Rimavská Sobota,Husiná,Peter Fazekaš
Rimavská Sobota,Chanava,Ludevít Czókoly
Rimavská Sobota,Chrámec,Marta Benedeková
Rimavská Sobota,Chvalová,Vladimír Vaculčiak
Rimavská Sobota,Chyžné,Peter Medvec
Rimavská Sobota,Ivanice,Tibor Balyo
Rimavská Sobota,Janice,Marta Martinovicsová
Rimavská Sobota,Jelšava,Milan Kolesár
Rimavská Sobota,Jesenské,Gabriel Mihályi
Rimavská Sobota,Jestice,Katarína Zagyiová
Rimavská Sobota,Kaloša,Vojtech Váradi
Rimavská Sobota,Kameňany,Erik Vranka
Rimavská Sobota,Kesovce,Aladár Szajkó
Rimavská Sobota,Klenovec,Zlata Kaštanová
Rimavská Sobota,Kociha,Tatiana Klimová
Rimavská Sobota,Konrádovce,Tivadar Karkus
Rimavská Sobota,Kráľ,František Béres
Rimavská Sobota,Kraskovo,Zdena Očovayová
Rimavská Sobota,Krokava,Lukáš Remper
Rimavská Sobota,Kružno,Pavel Černák
Rimavská Sobota,Kyjatice,Slavomír Kujan
Rimavská Sobota,Lehota nad Rimavicou,Ivan Antal
Rimavská Sobota,Lenartovce,Ján Rákoši
Rimavská Sobota,Lenka,Marián Habovčík
Rimavská Sobota,Leváre,Marta Halászová
Rimavská Sobota,Levkuška,Kristína Cselényiová
Rimavská Sobota,Licince,Ladislav Miklóš
Rimavská Sobota,Lipovec,Miloš Lesko
Rimavská Sobota,Lubeník,Ľubomír Kisel
Rimavská Sobota,Lukovištia,Alena Segedyová
Rimavská Sobota,Magnezitovce,Marián Kučerák
Rimavská Sobota,Martinová,Eugen Radič
Rimavská Sobota,Mokrá Lúka,Július Laššan
Rimavská Sobota,Muráň,Roman Goldschmidt
Rimavská Sobota,Muránska Dlhá Lúka,Marek Nosko
Rimavská Sobota,Muránska Huta,Róbert Ševčík
Rimavská Sobota,Muránska Lehota,Miloslav Marčák
Rimavská Sobota,Muránska Zdychava,Ján Poliak
Rimavská Sobota,Nandraž,Marian Laciak
Rimavská Sobota,Neporadza,Jozef Madarász
Rimavská Sobota,Nižný Skálnik,Miroslav Bystriansky
Rimavská Sobota,Nová Bašta,Csilla Sonkolyová
Rimavská Sobota,Orávka,Ján Lichanec
Rimavská Sobota,Otročok,Vojtech Šomošvári
Rimavská Sobota,Ožďany,Adrian Barto
Rimavská Sobota,Padarovce,Attila Szabó
Rimavská Sobota,Pavlovce,Vojtech Menyhárt
Rimavská Sobota,Petrovce,Gyula Köböl
Rimavská Sobota,Ploské,Eva Bakošová
Rimavská Sobota,Polina,Ján Punka
Rimavská Sobota,Poproč,Ján Kvaka
Rimavská Sobota,Potok,Martin Kurek
Rimavská Sobota,Prihradzany,Milan Čipka
Rimavská Sobota,Radnovce,Aladár Bari
Rimavská Sobota,Rákoš,Lýdia Nemogová Gallová
Rimavská Sobota,Rakytník,Ján Rencsok
Rimavská Sobota,Rašice,Aladár Miklós
Rimavská Sobota,Ratková,Ján Bobrovský
Rimavská Sobota,Ratkovská Lehota,Milan Koska ml.
Rimavská Sobota,Ratkovská Suchá,Stanislav Palic
Rimavská Sobota,Ratkovské Bystré,Dušan Bodnár
Rimavská Sobota,Revúca,Eva Cireňová
Rimavská Sobota,Revúcka Lehota,Ján Šeševička
Rimavská Sobota,Riečka,Oskár Tóth
Rimavská Sobota,Rimavská Baňa,Elena Polóniová
Rimavská Sobota,Rimavská Seč,Štefan Vavrek
Rimavská Sobota,Rimavská Sobota,Jozef Šimko
Rimavská Sobota,Rimavské Brezovo,Marián Šivara
Rimavská Sobota,Rimavské Janovce,Stanislav Krahulec
Rimavská Sobota,Rimavské Zalužany,Janka Ďurišová
Rimavská Sobota,Rovné,Jaroslava Ďurove
Rimavská Sobota,Rumince,Andrea Javorová
Rimavská Sobota,Rybník,Július Brašo
Rimavská Sobota,Sása,Marta Bystránová
Rimavská Sobota,Sirk,Peter Sentandráši
Rimavská Sobota,Skerešovo,Daniela Kecsőová
Rimavská Sobota,Slizké,Marcela Sekrénešová
Rimavská Sobota,Stará Bašta,Ildikó Lászlóová
Rimavská Sobota,Stránska,Tibor Sebők
Rimavská Sobota,Studená,Alexander Varga
Rimavská Sobota,Sútor,Tibor Balog
Rimavská Sobota,Šimonovce,Štefan Gál
Rimavská Sobota,Širkovce,Nándor Kisfaludi
Rimavská Sobota,Šivetice,Ľudovít Sendrei
Rimavská Sobota,Španie Pole,Vladimír Bien
Rimavská Sobota,Štrkovec,Norbert Keszi
Rimavská Sobota,Tachty,Július Molnár
Rimavská Sobota,Teplý Vrch,Janka Janšová
Rimavská Sobota,Tisovec,Peter Mináč
Rimavská Sobota,Tomášovce,Vojtech Gyurán
Rimavská Sobota,Tornaľa,Anna Szögedi
Rimavská Sobota,Turčok,Tatiana Belánová
Rimavská Sobota,Uzovská Panica,Peter Babík
Rimavská Sobota,Valice,Ladislav Miko
Rimavská Sobota,Včelince,Ľubomír Kosztúr
Rimavská Sobota,Večelkov,Tibor Kovács
Rimavská Sobota,Veľké Teriakovce,Andrej Karas
Rimavská Sobota,Veľký Blh,Tibor Csúr
Rimavská Sobota,Vieska nad Blhom,Július Bodon
Rimavská Sobota,Višňové,Zoltán Borsodi
Rimavská Sobota,Vlkyňa,Ján Czigány
Rimavská Sobota,Vyšné Valice,Ján Záhorský
Rimavská Sobota,Vyšný Skálnik,Miroslav  Labanc
Rimavská Sobota,Zádor,Ildikó Kovács
Rimavská Sobota,Zacharovce,Ružena Gembická
Rimavská Sobota,Žiar,Zoltán Csizmadia
Rimavská Sobota,Žíp,Béla Simon
Veľký Krtíš,Balog nad Ipľom,Peter Bálint
Veľký Krtíš,Bátorová,Daniela Lichvárová
Veľký Krtíš,Brusník,Zuzana Mališová
Veľký Krtíš,Bušince,Zoltán Végh
Veľký Krtíš,Čebovce,Henrik Tóth
Veľký Krtíš,Čeláre,Vojtech Ádám
Veľký Krtíš,Čelovce,Ján Petroch
Veľký Krtíš,Červeňany,Radoslav Palášthy
Veľký Krtíš,Dačov Lom,Štefan Škraban
Veľký Krtíš,Dolinka,Zsolt Régi
Veľký Krtíš,Dolná Strehová,Dušan Mališ
Veľký Krtíš,Dolné Plachtince,Cyril Bartók
Veľký Krtíš,Dolné Strháre,Gabriela Hudecová
Veľký Krtíš,Ďurkovce,Eva Egryová
Veľký Krtíš,Glabušovce,Štefan Chudý
Veľký Krtíš,Horná Strehová,Jana Kukučková
Veľký Krtíš,Horné Plachtince,Ladislav Nozdrovický
Veľký Krtíš,Horné Strháre,Juraj Pastorok
Veľký Krtíš,Hrušov,Pavel Bendík
Veľký Krtíš,Chrastince,Jozef Varga
Veľký Krtíš,Chrťany,Ján Belov
Veľký Krtíš,Ipeľské Predmostie,Viktor Lestyánszky
Veľký Krtíš,Kamenné Kosihy,Ladislav Pixiades
Veľký Krtíš,Kiarov,Pavol Suchánsky
Veľký Krtíš,Kleňany,Helena Csákyová
Veľký Krtíš,Koláre,Alžbeta Grešinová
Veľký Krtíš,Kosihovce,Eva Gyurászová
Veľký Krtíš,Kosihy nad Ipľom,Silvia Kosíková
Veľký Krtíš,Kováčovce,Jozef Filip
Veľký Krtíš,Lesenice,Ladislav Majdán
Veľký Krtíš,Ľuboriečka,Ján Žilka
Veľký Krtíš,Malá Čalomija,Miroslav Hlačok
Veľký Krtíš,Malé Straciny,Tatiana Káššayová
Veľký Krtíš,Malé Zlievce,Jozef Filkus
Veľký Krtíš,Malý Krtíš,Václav Hájevský
Veľký Krtíš,Modrý Kameň,Aladár Bariak
Veľký Krtíš,Muľa,Vojtech Nagy
Veľký Krtíš,Nenince,Zoltán Kuzma
Veľký Krtíš,Nová Ves,Štefan Paholík
Veľký Krtíš,Obeckov,Ľudovít Roško
Veľký Krtíš,Olováry,Jozef Vízi
Veľký Krtíš,Opatovská Nová Ves,Csaba Kálazy
Veľký Krtíš,Opava,Ján Krnáč
Veľký Krtíš,Pôtor,Miroslav Činčura
Veľký Krtíš,Pravica,Pavel Lenhard
Veľký Krtíš,Príbelce,Tibor Čierny
Veľký Krtíš,Sečianky,Jozef Deák
Veľký Krtíš,Seľany,Pavel Celeng
Veľký Krtíš,Senné,Ján Ragač
Veľký Krtíš,Sklabiná,Marta Kálovcová
Veľký Krtíš,Slovenské Ďarmoty,Denisa Árvayová
Veľký Krtíš,Slovenské Kľačany,Anna Mužíková
Veľký Krtíš,Stredné Plachtince,Štefan Benko
Veľký Krtíš,Sucháň,Anna Triznová
Veľký Krtíš,Suché Brezovo,Eva Pasiarová
Veľký Krtíš,Širákov,Tibor Dímik
Veľký Krtíš,Šuľa,Miroslav Vozaf
Veľký Krtíš,Trebušovce,Marek Krnáč
Veľký Krtíš,Veľká Čalomija,Michal Nagy
Veľký Krtíš,Veľká Ves nad Ipľom,Ladislav Kerata
Veľký Krtíš,Veľké Straciny,Ján Jakab
Veľký Krtíš,Veľké Zlievce,Ivan Krahulec
Veľký Krtíš,Veľký Krtíš,Dalibor Surkoš
Veľký Krtíš,Vieska,Anna Makovníková
Veľký Krtíš,Vinica,Béla Hrubík
Veľký Krtíš,Vrbovka,Marcel Fagyas
Veľký Krtíš,Záhorce,Branislav Kázmer
Veľký Krtíš,Závada,Miroslav Kalmár
Veľký Krtíš,Zombor,Marián Galo
Veľký Krtíš,Želovce,Július Makó
Zvolen,Babiná,Jana Gregušová
Zvolen,Bacúrov,Katarína Zlámalová
Zvolen,Breziny,Ondrej Frlajs
Zvolen,Budča,František Moravec
Zvolen,Bzovík,Boris  Sedmák
Zvolen,Bzovská Lehôtka,Martin Kubík
Zvolen,Cerovo,Margita Boďová
Zvolen,Čabradský Vrbovok,Ján Sliacky
Zvolen,Čekovce,Milan Gregáň
Zvolen,Detva,Ján  Šufliarský
Zvolen,Detvianska Huta,Jana Hrončeková
Zvolen,Devičie,Ján Baláž
Zvolen,Dobrá Niva,Martin Krúdy
Zvolen,Dolné Mladonice,Adam Alakša
Zvolen,Dolný Badín,Mária Jaďuďová
Zvolen,Domaníky,Mária Mozolová
Zvolen,Drážovce,Renáta Mrázová
Zvolen,Drienovo,Ivana Drígeľová
Zvolen,Dubové,Anna Janovicová
Zvolen,Dúbravy,Elena Grňová
Zvolen,Dudince,Dušan Strieborný
Zvolen,Hontianske Moravce,Rudolf Gabryš
Zvolen,Hontianske Nemce,Jozef Nemec
Zvolen,Hontianske Tesáre,Dana Kohútová
Zvolen,Horné Mladonice,Erika Korčoková
Zvolen,Horný Badín,Mária Hnilicová
Zvolen,Horný Tisovník,Ján Kľuka
Zvolen,Hriňová,Stanislav Horník
Zvolen,Hronská Breznica,Igor Kanda
Zvolen,Jalšovík,Adriana Vicianová
Zvolen,Klokoč,Jozef Výbošťok
Zvolen,Korytárky,Ľubomír Straka
Zvolen,Kováčová,Ján Izrael
Zvolen,Kozí Vrbovok,Peter Čižmár
Zvolen,Kráľovce-Krnišov,Ľubomír Slančík
Zvolen,Kriváň,Imrich Paľko
Zvolen,Krupina,Radoslav Vazan
Zvolen,Lackov,Mária Farbiaková
Zvolen,Ladzany,Miloš Čmela
Zvolen,Látky,Ľubomír Bahleda
Zvolen,Lieskovec,Michal Turay
Zvolen,Lišov,Emília Takáčová
Zvolen,Litava,Ľubica Tuhárska
Zvolen,Lukavica,Róbert Kíšik
Zvolen,Medovarce,Oľga Švarcová
Zvolen,Michalková,Ján Parobok
Zvolen,Očová,Ján Senko
Zvolen,Ostrá Lúka,Juraj Jelok
Zvolen,Pliešovce,Štefan Sýkora
Zvolen,Podkriváň,Jozef Malatinec
Zvolen,Podzámčok,Martin Babiak
Zvolen,Rykynčice,Mária Bukovčanová
Zvolen,Sása,Iveta Hladká
Zvolen,Sebechleby,Martin Schvarc
Zvolen,Selce,Mária Šulcová
Zvolen,Senohrad,Oľga Bartková
Zvolen,Sielnica,Anna Gavajdová
Zvolen,Slatinské Lazy,Darina Hroncová
Zvolen,Sliač,Daniel Dunčko
Zvolen,Stará Huta,Jozef Hudec
Zvolen,Stožok,Darina Petrincová
Zvolen,Sudince,Daniela Šinková
Zvolen,Súdovce,Priska Fantová
Zvolen,Terany,Iveta Gajdošová
Zvolen,Tŕnie,Martina Kubincová
Zvolen,Trpín,Miroslav Melaga
Zvolen,Turová,Jana Jarotová
Zvolen,Uňatín,Anna Babiaková
Zvolen,Veľká Lúka,Andrea Chromeková
Zvolen,Vígľaš,Róbert Záchenský
Zvolen,Vígľašská Huta-Kalinka,Jozef Tuček
Zvolen,Zemiansky Vrbovok,Jozef Hollý
Zvolen,Zvolen,Lenka  Balkovičová
Zvolen,Zvolenská Slatina,Mária Klimentová
Zvolen,Železná Breznica,Ján Dúbravský
Zvolen,Žibritov,Dušan Laco
Žiar nad Hronom,Baďan,Ľubica Kuková
Žiar nad Hronom,Banská Belá,Branislav Babirád
Žiar nad Hronom,Banská Štiavnica,Nadežda Babiaková
Žiar nad Hronom,Banský Studenec,Pavol Santoris
Žiar nad Hronom,Bartošova Lehôtka,Ľubomír Bielik
Žiar nad Hronom,Beluj,Monika Zlesíková
Žiar nad Hronom,Brehy,Juraj Tencer
Žiar nad Hronom,Bzenica,Marek  Kováč
Žiar nad Hronom,Dekýš,Jozef Bucha
Žiar nad Hronom,Dolná Trnávka,Juraj Tesák
Žiar nad Hronom,Dolná Ves,Milan Pračko
Žiar nad Hronom,Dolná Ždaňa,Andrea Murgašová
Žiar nad Hronom,Hliník nad Hronom,Vladimír Mikuláš
Žiar nad Hronom,Hodruša-Hámre,Jozef Uram
Žiar nad Hronom,Horná Ves,Simona Holicová
Žiar nad Hronom,Horná Ždaňa,Alena Bugárová
Žiar nad Hronom,Horné Hámre,Milan Mokrý
Žiar nad Hronom,Hrabičov,Ján Adámik
Žiar nad Hronom,Hronská Dúbrava,Jozef Brhlík
Žiar nad Hronom,Hronský Beňadik,Ľubomír Krovina
Žiar nad Hronom,Ihráč,Ľudmila Febenová
Žiar nad Hronom,Ilija,Milan Jokel
Žiar nad Hronom,Janova Lehota,Božena Kováčová
Žiar nad Hronom,Jastrabá,Vojtech Sklenár
Žiar nad Hronom,Kľak,Ľuboš Haring
Žiar nad Hronom,Kopernica,Rastislav Slanina
Žiar nad Hronom,Kosorín,Peter Hric
Žiar nad Hronom,Kozelník,Eva Petáková
Žiar nad Hronom,Krahule,Miroslav Schwarz
Žiar nad Hronom,Kremnica,Alexander Ferenčík
Žiar nad Hronom,Kremnické Bane,Juraj Vozár
Žiar nad Hronom,Kunešov,Mária Slašťanová
Žiar nad Hronom,Ladomerská Vieska,Vladimír Baran
Žiar nad Hronom,Lehôtka pod Brehmi,Juraj Zaťko
Žiar nad Hronom,Lovča,Ondrej Bahno
Žiar nad Hronom,Lovčica-Trubín,Rudolf Námešný
Žiar nad Hronom,Lúčky,František Zajak
Žiar nad Hronom,Lutila,Ján Pružina
Žiar nad Hronom,Malá Lehota,Dušan Pacalaj
Žiar nad Hronom,Močiar,Adriana Vančová
Žiar nad Hronom,Nevoľné,Štefan Henžel
Žiar nad Hronom,Nová Baňa,Ján Havran
Žiar nad Hronom,Orovnica,Katarína Forgáčová
Žiar nad Hronom,Ostrý Grúň,Jana Angletová
Žiar nad Hronom,Píla,Eugen Čižmárik
Žiar nad Hronom,Pitelová,Ján Kubík
Žiar nad Hronom,Počúvadlo,Dušan Triebušník
Žiar nad Hronom,Podhorie,Dana Lóžiová
